tipo	bairro	área (m2)	quartos	banheiros	vagas de garagem	preço
Apartamento	Estreito	78.0	2.0	2.0	1.0	270000.0
Apartamento	Abraão	80.0	3.0	1.0	1.0	270000.0
Apartamento	Trindade	47.0	1.0	1.0	1.0	270000.0
Apartamento	Itacorubi	46.0	1.0	1.0	1.0	270000.0
Apartamento	Itacorubi	40.0	1.0	1.0	1.0	270000.0
Apartamento	Centro	40.0	1.0	1.0	1.0	270000.0
Apartamento	Ingleses do Rio Vermelho	105.0	3.0	2.0	1.0	270000.0
Apartamento	Itacorubi	60.0	2.0	1.0	1.0	270000.0
Apartamento	Cachoeira do Bom Jesus	59.0	2.0	1.0	1.0	270000.0
Apartamento	Centro	50.0	1.0	1.0	0.0	270000.0
Apartamento	Ingleses do Rio Vermelho	68.0	2.0	2.0	1.0	270000.0
Apartamento	Ingleses do Rio Vermelho	63.0	2.0	2.0	1.0	270000.0
Apartamento	Jardim Atlântico	67.0	2.0	1.0	1.0	270000.0
Apartamento	Trindade	53.0	2.0	1.0	1.0	270000.0
Apartamento	Ingleses do Rio Vermelho	52.0	1.0	1.0	1.0	270000.0
Apartamento	Centro	48.0	2.0	1.0	1.0	270000.0
Apartamento	Itacorubi	42.0	1.0	1.0	1.0	270000.0
Apartamento	Capoeiras	63.0	2.0	2.0	2.0	270020.0
Apartamento	Canasvieiras	91.0	1.0	1.0	0.0	270070.0
Apartamento	Agronômica	41.0	1.0	1.0	1.0	275000.0
Apartamento	Canasvieiras	55.0	2.0	1.0	1.0	275000.0
Apartamento	Ingleses do Rio Vermelho	85.0	2.0	2.0	1.0	275000.0
Apartamento	Ingleses do Rio Vermelho	54.0	1.0	1.0	1.0	275000.0
Apartamento	Ingleses do Rio Vermelho	62.0	2.0	1.0	1.0	275000.0
Apartamento	Capoeiras	67.0	2.0	2.0	1.0	275000.0
Apartamento	Trindade	40.0	1.0	1.0	1.0	275000.0
Apartamento	Ingleses do Rio Vermelho	68.0	2.0	2.0	1.0	275000.0
Apartamento	Capoeiras	59.0	2.0	1.0	1.0	275000.0
Apartamento	Capoeiras	73.0	2.0	1.0	1.0	275000.0
Apartamento	Carvoeira	42.0	1.0	1.0	1.0	275000.0
Apartamento	Estreito	61.0	2.0	1.0	1.0	275000.0
Apartamento	Estreito	66.0	2.0	1.0	1.0	275000.0
Apartamento	Carvoeira	42.0	1.0	1.0	0.0	275000.0
Apartamento	Itacorubi	48.0	1.0	1.0	0.0	275000.0
Apartamento	Abraão	73.0	3.0	1.0	1.0	275000.0
Apartamento	Ingleses do Rio Vermelho	57.0	1.0	1.0	1.0	275000.0
Apartamento	Ingleses do Rio Vermelho	89.0	2.0	2.0	1.0	275000.0
Apartamento	Agronômica	36.0	1.0	1.0	1.0	275120.0
Apartamento	Centro	51.0	2.0	1.0	0.0	276000.0
Apartamento	Capoeiras	54.0	2.0	1.0	1.0	276000.0
Apartamento	Ingleses do Rio Vermelho	65.0	2.0	2.0	1.0	276000.0
Apartamento	Canasvieiras	55.0	2.0	1.0	1.0	276600.0
Apartamento	Coloninha	65.0	2.0	2.0	1.0	277000.0
Apartamento	Jardim Atlântico	77.0	2.0	2.0	2.0	277000.0
Apartamento	Lagoa da Conceição	32.0	1.0	1.0	1.0	278000.0
Apartamento	Ingleses do Rio Vermelho	38.0	1.0	1.0	1.0	278508.0
Apartamento	Ingleses do Rio Vermelho	65.0	2.0	2.0	1.0	279000.0
Apartamento	Centro	90.0	2.0	1.0	0.0	279000.0
Apartamento	Ingleses do Rio Vermelho	45.0	1.0	1.0	1.0	279040.0
Apartamento	Estreito	66.0	2.0	1.0	1.0	280000.0
Apartamento	Ingleses do Rio Vermelho	60.0	2.0	1.0	1.0	280000.0
Apartamento	Carianos	53.0	2.0	1.0	1.0	280000.0
Apartamento	Coqueiros	59.0	2.0	1.0	1.0	280000.0
Apartamento	Centro	37.0	1.0	1.0	1.0	280000.0
Apartamento	Coqueiros	70.0	2.0	1.0	1.0	280000.0
Apartamento	Trindade	76.0	3.0	1.0	1.0	280000.0
Apartamento	Ingleses do Rio Vermelho	4542.0	1.0	1.0	1.0	280000.0
Apartamento	Trindade	60.0	2.0	1.0	0.0	280000.0
Apartamento	Monte Cristo	82.0	3.0	2.0	1.0	280000.0
Apartamento	Estreito	58.0	2.0	1.0	1.0	280000.0
Apartamento	Ingleses do Rio Vermelho	45.0	1.0	1.0	1.0	280000.0
Apartamento	Ingleses do Rio Vermelho	68.0	2.0	1.0	1.0	280000.0
Apartamento	Ingleses do Rio Vermelho	43.0	1.0	1.0	1.0	280000.0
Apartamento	Capoeiras	78.0	2.0	1.0	2.0	280000.0
Apartamento	Capoeiras	75.0	2.0	1.0	1.0	280000.0
Apartamento	Campeche	75.0	2.0	2.0	1.0	280000.0
Apartamento	Coqueiros	48.0	1.0	1.0	1.0	280000.0
Apartamento	Coqueiros	57.0	2.0	1.0	1.0	280000.0
Apartamento	Ingleses do Rio Vermelho	55.0	1.0	1.0	1.0	280000.0
Apartamento	Abraão	64.0	2.0	1.0	1.0	280000.0
Apartamento	Capoeiras	85.0	3.0	2.0	2.0	280000.0
Apartamento	Capoeiras	79.0	2.0	1.0	2.0	280000.0
Apartamento	Itacorubi	51.0	1.0	1.0	1.0	280000.0
Apartamento	São João do Rio Vermelho	100.0	3.0	3.0	1.0	280000.0
Apartamento	Ingleses do Rio Vermelho	60.0	2.0	2.0	1.0	280000.0
Apartamento	Capoeiras	81.0	3.0	1.0	1.0	280000.0
Apartamento	Trindade	64.0	2.0	2.0	1.0	280000.0
Apartamento	Ingleses do Rio Vermelho	63.0	2.0	2.0	1.0	280000.0
Apartamento	Ingleses do Rio Vermelho	57.0	2.0	1.0	1.0	280000.0
Apartamento	Ingleses do Rio Vermelho	66.0	1.0	1.0	1.0	280000.0
Apartamento	Canto	79.0	2.0	2.0	1.0	280120.0
Apartamento	Canasvieiras	41.0	1.0	1.0	1.0	280421.0
Apartamento	Centro	54.0	2.0	1.0	0.0	281000.0
Apartamento	Centro	65.0	3.0	1.0	0.0	282000.0
Apartamento	Coqueiros	59.0	2.0	1.0	1.0	283000.0
Apartamento	Capoeiras	72.0	3.0	1.0	1.0	285000.0
Apartamento	Canto	83.0	2.0	2.0	1.0	285000.0
Apartamento	Canasvieiras	64.0	1.0	1.0	1.0	285000.0
Apartamento	Ponta das Canas	32.0	1.0	1.0	1.0	285000.0
Apartamento	Capoeiras	80.0	3.0	2.0	1.0	285000.0
Apartamento	Coqueiros	56.0	3.0	1.0	1.0	285000.0
Apartamento	Coqueiros	70.0	3.0	1.0	1.0	285000.0
Apartamento	Ponta das Canas	42.0	1.0	1.0	1.0	285000.0
Apartamento	Canasvieiras	60.0	2.0	1.0	1.0	285000.0
Apartamento	Ingleses do Rio Vermelho	67.0	2.0	2.0	1.0	285000.0
Apartamento	Canto	45.0	1.0	1.0	0.0	285080.0
Apartamento	Canasvieiras	52.0	1.0	1.0	1.0	285272.0
Apartamento	Ingleses do Rio Vermelho	39.0	1.0	1.0	1.0	285629.0
Apartamento	Abraão	69.0	3.0	1.0	1.0	286000.0
Apartamento	Campeche	62.0	2.0	2.0	1.0	287000.0
Apartamento	Ingleses do Rio Vermelho	65.0	2.0	2.0	1.0	287000.0
Apartamento	Ingleses do Rio Vermelho	65.0	2.0	1.0	1.0	287000.0
Apartamento	Coqueiros	73.0	2.0	1.0	1.0	287000.0
Apartamento	Coloninha	83.0	2.0	2.0	1.0	288000.0
Apartamento	Centro	44.0	1.0	1.0	0.0	288000.0
Apartamento	Ingleses do Rio Vermelho	63.0	2.0	1.0	1.0	288000.0
Apartamento	Centro	39.0	1.0	1.0	1.0	288000.0
Apartamento	Itacorubi	57.0	1.0	1.0	1.0	289000.0
Apartamento	Ingleses do Rio Vermelho	65.0	2.0	2.0	1.0	289000.0
Apartamento	Capoeiras	73.0	2.0	1.0	1.0	289000.0
Apartamento	Ingleses do Rio Vermelho	68.0	3.0	2.0	3.0	289000.0
Apartamento	Trindade	41.0	1.0	2.0	1.0	289829.0
Apartamento	Canasvieiras	42.0	1.0	1.0	0.0	289900.0
Apartamento	Coloninha	58.0	2.0	1.0	1.0	289900.0
Apartamento	Coloninha	65.0	2.0	2.0	1.0	289900.0
Apartamento	Trindade	46.0	1.0	1.0	1.0	290000.0
Apartamento	Cachoeira do Bom Jesus	54.0	2.0	1.0	1.0	290000.0
Apartamento	Trindade	63.0	2.0	1.0	1.0	290000.0
Apartamento	Estreito	69.0	2.0	1.0	1.0	290000.0
Apartamento	Trindade	65.0	3.0	1.0	1.0	290000.0
Apartamento	Ingleses do Rio Vermelho	65.0	2.0	1.0	1.0	290000.0
Apartamento	Estreito	83.0	3.0	2.0	1.0	290000.0
Apartamento	Ingleses do Rio Vermelho	48.0	1.0	1.0	1.0	290000.0
Apartamento	Cachoeira do Bom Jesus	60.0	2.0	1.0	1.0	290000.0
Apartamento	Trindade	64.0	3.0	1.0	0.0	290000.0
Apartamento	Cachoeira do Bom Jesus	62.0	2.0	1.0	1.0	290000.0
Apartamento	Canasvieiras	57.0	1.0	1.0	1.0	290000.0
Apartamento	Coqueiros	62.0	2.0	2.0	1.0	290000.0
Apartamento	Centro	58.0	1.0	1.0	0.0	290000.0
Apartamento	Coloninha	89.0	2.0	2.0	1.0	290000.0
Apartamento	Bom Abrigo	70.0	2.0	2.0	1.0	290000.0
Apartamento	Estreito	73.0	2.0	1.0	1.0	290000.0
Apartamento	Ingleses do Rio Vermelho	92.0	3.0	1.0	2.0	290000.0
Apartamento	Ingleses do Rio Vermelho	73.0	2.0	1.0	1.0	290000.0
Apartamento	Trindade	52.0	2.0	1.0	0.0	290000.0
Apartamento	Ingleses do Rio Vermelho	61.0	2.0	2.0	1.0	290000.0
Apartamento	Trindade	75.0	2.0	1.0	1.0	290000.0
Apartamento	Lagoa da Conceição	35.0	1.0	1.0	1.0	290000.0
Apartamento	Centro	50.0	2.0	1.0	1.0	290000.0
Apartamento	Lagoa da Conceição	43.0	1.0	1.0	0.0	290000.0
Apartamento	Ingleses do Rio Vermelho	46.0	1.0	1.0	1.0	290000.0
Apartamento	Trindade	52.0	2.0	1.0	1.0	290000.0
Apartamento	Canasvieiras	48.0	1.0	1.0	1.0	290000.0
Apartamento	Centro	124.0	3.0	2.0	0.0	290000.0
Apartamento	Capoeiras	97.0	3.0	1.0	1.0	290000.0
Apartamento	Trindade	30.0	1.0	1.0	1.0	290000.0
Apartamento	Ingleses do Rio Vermelho	43.0	1.0	1.0	1.0	290000.0
Apartamento	Ponta das Canas	38.0	1.0	1.0	1.0	290000.0
Apartamento	Ingleses	89.0	2.0	2.0	1.0	290000.0
Apartamento	Ingleses do Rio Vermelho	79.0	2.0	2.0	1.0	290000.0
Apartamento	Coqueiros	55.0	1.0	1.0	1.0	290000.0
Apartamento	Cachoeira do Bom Jesus	60.0	2.0	1.0	1.0	292000.0
Apartamento	Ingleses do Rio Vermelho	40.0	1.0	1.0	1.0	292565.0
Apartamento	Abraão	80.0	2.0	2.0	1.0	295000.0
Apartamento	Itacorubi	72.0	2.0	1.0	1.0	295000.0
Apartamento	Centro	56.0	2.0	1.0	0.0	295000.0
Apartamento	Ingleses do Rio Vermelho	73.0	2.0	1.0	1.0	295000.0
Apartamento	Trindade	65.0	3.0	1.0	1.0	295000.0
Apartamento	Trindade	64.0	3.0	1.0	1.0	295000.0
Apartamento	Centro	60.0	2.0	1.0	0.0	295000.0
Apartamento	Ponta das Canas	32.0	1.0	1.0	1.0	295000.0
Apartamento	Itacorubi	48.0	1.0	1.0	1.0	295000.0
Apartamento	Canto	83.0	2.0	2.0	1.0	295000.0
Apartamento	Canasvieiras	43.0	1.0	1.0	1.0	295000.0
Apartamento	Ponta das Canas	35.0	1.0	1.0	1.0	295000.0
Apartamento	Cachoeira do Bom Jesus	54.0	2.0	1.0	2.0	295000.0
Apartamento	Jardim Atlântico	70.0	3.0	1.0	1.0	295000.0
Apartamento	Centro	79.0	2.0	2.0	0.0	295000.0
Apartamento	Cachoeira do Bom Jesus	54.0	1.0	1.0	1.0	295000.0
Apartamento	Ingleses do Rio Vermelho	67.0	2.0	1.0	1.0	295000.0
Apartamento	Centro	71.0	2.0	2.0	0.0	295000.0
Apartamento	Canasvieiras	64.0	2.0	2.0	1.0	295000.0
Apartamento	Trindade	76.0	3.0	1.0	1.0	295000.0
Apartamento	Canasvieiras	58.0	2.0	1.0	1.0	295000.0
Apartamento	Carianos	51.0	2.0	1.0	1.0	295000.0
Apartamento	Capoeiras	80.0	2.0	3.0	0.0	295000.0
Apartamento	Centro	62.0	2.0	1.0	0.0	295000.0
Apartamento	Centro	78.0	2.0	2.0	0.0	295000.0
Apartamento	Canasvieiras	59.0	1.0	1.0	1.0	295000.0
Apartamento	Centro	90.0	2.0	2.0	0.0	295000.0
Apartamento	Carianos	50.0	2.0	1.0	1.0	295000.0
Apartamento	Coloninha	67.0	2.0	2.0	1.0	295412.0
Apartamento	Itacorubi	53.0	1.0	1.0	1.0	296000.0
Apartamento	Carvoeira	43.0	1.0	1.0	1.0	296201.0
Apartamento	Abraão	61.0	2.0	1.0	2.0	296800.0
Apartamento	Estreito	93.0	3.0	2.0	1.0	297000.0
Apartamento	Canasvieiras	55.0	1.0	1.0	1.0	298000.0
Apartamento	Trindade	50.0	1.0	1.0	1.0	298000.0
Apartamento	Ingleses do Rio Vermelho	65.0	2.0	2.0	1.0	298000.0
Apartamento	Canto	66.0	2.0	1.0	1.0	298000.0
Apartamento	Coqueiros	72.0	3.0	1.0	1.0	299000.0
Apartamento	Capoeiras	65.0	2.0	2.0	1.0	299000.0
Apartamento	Itacorubi	38.0	1.0	1.0	1.0	299000.0
Apartamento	Estreito	70.0	2.0	1.0	1.0	299000.0
Apartamento	Trindade	57.0	2.0	1.0	0.0	299000.0
Apartamento	Cachoeira do Bom Jesus	58.0	2.0	1.0	1.0	299000.0
Apartamento	Canasvieiras	48.0	1.0	1.0	1.0	299000.0
Apartamento	Centro	58.0	2.0	1.0	0.0	299000.0
Apartamento	Capoeiras	64.0	2.0	2.0	1.0	299000.0
Apartamento	Itacorubi	55.0	2.0	1.0	1.0	299000.0
Apartamento	Ingleses do Rio Vermelho	72.0	2.0	2.0	1.0	299000.0
Apartamento	Coqueiros	72.0	3.0	1.0	0.0	299000.0
Apartamento	Canasvieiras	42.0	1.0	1.0	1.0	299000.0
Apartamento	Carvoeira	74.0	3.0	1.0	1.0	299000.0
Apartamento	Coloninha	67.0	2.0	2.0	1.0	299000.0
Apartamento	Canasvieiras	42.0	1.0	1.0	1.0	299500.0
Apartamento	Coloninha	65.0	2.0	2.0	1.0	299734.0
Apartamento	Carvoeira	56.0	2.0	1.0	1.0	300000.0
Apartamento	Ingleses do Rio Vermelho	72.0	2.0	1.0	1.0	300000.0
Apartamento	Coqueiros	81.0	3.0	1.0	1.0	300000.0
Apartamento	Centro	64.0	2.0	1.0	0.0	300000.0
Apartamento	Estreito	81.0	3.0	1.0	2.0	300000.0
Apartamento	Jardim Atlântico	70.0	2.0	2.0	1.0	300000.0
Apartamento	Capoeiras	65.0	2.0	2.0	1.0	300000.0
Apartamento	Carvoeira	59.0	2.0	1.0	1.0	300000.0
Apartamento	Canasvieiras	50.0	1.0	1.0	0.0	300000.0
Apartamento	Rio Tavares	74.0	2.0	2.0	1.0	300000.0
Apartamento	Itacorubi	38.0	1.0	1.0	1.0	300000.0
Apartamento	Centro	39.0	1.0	1.0	0.0	300000.0
Apartamento	Ingleses do Rio Vermelho	70.0	2.0	2.0	1.0	300000.0
Apartamento	Centro	48.0	1.0	1.0	0.0	300000.0
Apartamento	Ingleses do Rio Vermelho	60.0	2.0	1.0	1.0	300000.0
Apartamento	Canasvieiras	60.0	2.0	1.0	0.0	300000.0
Apartamento	Itacorubi	83.0	1.0	1.0	0.0	300000.0
Apartamento	Ingleses do Rio Vermelho	27.0	1.0	1.0	0.0	300000.0
Apartamento	Trindade	50.0	1.0	1.0	0.0	300000.0
Apartamento	Ingleses do Rio Vermelho	56.0	2.0	1.0	1.0	300000.0
Apartamento	Itacorubi	51.0	1.0	1.0	1.0	300000.0
Apartamento	Cachoeira do Bom Jesus	53.0	1.0	1.0	1.0	300000.0
Apartamento	Canto	71.0	3.0	2.0	1.0	300000.0
Apartamento	Canasvieiras	49.0	1.0	1.0	1.0	300000.0
Apartamento	Canasvieiras	66.0	1.0	1.0	0.0	300000.0
Apartamento	Canto	76.0	3.0	2.0	0.0	300000.0
Apartamento	Coloninha	64.0	2.0	1.0	1.0	300000.0
Apartamento	Coqueiros	80.0	3.0	1.0	1.0	300000.0
Apartamento	Canto	85.0	2.0	1.0	1.0	300000.0
Apartamento	Ingleses do Rio Vermelho	50.0	1.0	1.0	1.0	300000.0
Apartamento	Ingleses do Rio Vermelho	42.0	1.0	1.0	0.0	300000.0
Apartamento	Ingleses do Rio Vermelho	43.0	1.0	1.0	1.0	300000.0
Apartamento	Ponta das Canas	38.0	1.0	1.0	1.0	300000.0
Apartamento	Centro	147.0	1.0	1.0	1.0	300000.0
Apartamento	Ingleses do Rio Vermelho	55.0	2.0	1.0	1.0	300000.0
Apartamento	Capoeiras	68.0	3.0	1.0	1.0	300000.0
Apartamento	Ingleses	70.0	2.0	2.0	1.0	300040.0
Apartamento	Cachoeira do Bom Jesus	50.0	1.0	1.0	1.0	300104.0
Apartamento	Ingleses do Rio Vermelho	44.0	1.0	1.0	1.0	301977.0
Apartamento	Cachoeira do Bom Jesus	54.0	2.0	1.0	1.0	302100.0
Apartamento	Cachoeira do Bom Jesus	53.0	1.0	1.0	1.0	305000.0
Apartamento	Ingleses do Rio Vermelho	67.0	2.0	2.0	1.0	305000.0
Apartamento	Canasvieiras	60.0	2.0	1.0	1.0	305000.0
Apartamento	Ribeirão da Ilha	66.0	2.0	1.0	1.0	305000.0
Apartamento	Trindade	63.0	2.0	1.0	1.0	305000.0
Apartamento	Itacorubi	52.0	1.0	1.0	1.0	305000.0
Apartamento	Ingleses do Rio Vermelho	43.0	1.0	1.0	1.0	307000.0
Apartamento	Ingleses do Rio Vermelho	73.0	2.0	2.0	1.0	308000.0
Apartamento	Coloninha	68.0	2.0	2.0	1.0	309000.0
Apartamento	Estreito	67.0	2.0	1.0	0.0	310000.0
Apartamento	Estreito	76.0	2.0	1.0	1.0	310000.0
Apartamento	Centro	60.0	2.0	1.0	1.0	310000.0
Apartamento	Coqueiros	83.0	2.0	2.0	1.0	310000.0
Apartamento	Trindade	56.0	2.0	1.0	1.0	310000.0
Apartamento	Canasvieiras	55.0	1.0	1.0	0.0	310000.0
Apartamento	Saco Grande	48.0	1.0	1.0	1.0	310000.0
Apartamento	Ingleses do Rio Vermelho	45.0	1.0	1.0	1.0	310000.0
Apartamento	Centro	67.0	2.0	1.0	0.0	310000.0
Apartamento	Centro	59.0	1.0	1.0	0.0	310000.0
Apartamento	Coloninha	105.0	2.0	1.0	1.0	310000.0
Apartamento	Centro	57.0	2.0	1.0	1.0	310000.0
Apartamento	Jardim Atlântico	66.0	2.0	1.0	1.0	310000.0
Apartamento	Ingleses do Rio Vermelho	64.0	2.0	2.0	1.0	310000.0
Apartamento	Centro	41.0	1.0	1.0	0.0	310000.0
Apartamento	Estreito	63.0	2.0	2.0	1.0	310000.0
Apartamento	Trindade	57.0	2.0	1.0	0.0	310000.0
Apartamento	Ingleses do Rio Vermelho	43.0	1.0	1.0	1.0	310000.0
Apartamento	Coqueiros	74.0	2.0	1.0	1.0	310000.0
Apartamento	Ingleses do Rio Vermelho	70.0	2.0	1.0	1.0	310000.0
Apartamento	Coloninha	76.0	2.0	3.0	1.0	310040.0
Apartamento	Ingleses do Rio Vermelho	65.0	2.0	2.0	1.0	310622.0
Apartamento	Centro	58.0	2.0	1.0	0.0	314900.0
Apartamento	Canto	93.0	3.0	1.0	1.0	314999.0
Apartamento	Ponta das Canas	35.0	1.0	1.0	1.0	315000.0
Apartamento	Trindade	65.0	2.0	1.0	1.0	315000.0
Apartamento	Centro	100.0	2.0	2.0	1.0	315000.0
Apartamento	Trindade	78.0	3.0	1.0	1.0	315000.0
Apartamento	Trindade	78.0	3.0	2.0	1.0	315000.0
Apartamento	Trindade	77.0	3.0	1.0	1.0	315000.0
Apartamento	Cachoeira do Bom Jesus	59.0	1.0	1.0	1.0	315000.0
Apartamento	Trindade	78.0	3.0	1.0	0.0	315000.0
Apartamento	Canto	90.0	3.0	2.0	2.0	315000.0
Apartamento	Ingleses do Rio Vermelho	71.0	2.0	1.0	2.0	315000.0
Apartamento	Trindade	46.0	1.0	1.0	1.0	315000.0
Apartamento	Ingleses do Rio Vermelho	115.0	3.0	2.0	1.0	315000.0
Apartamento	Canasvieiras	70.0	2.0	2.0	1.0	315000.0
Apartamento	Itacorubi	53.0	2.0	1.0	1.0	315000.0
Apartamento	Trindade	78.0	3.0	1.0	1.0	316000.0
Apartamento	Capoeiras	64.0	2.0	2.0	1.0	316000.0
Apartamento	Jardim Atlântico	68.0	2.0	2.0	1.0	317000.0
Apartamento	Ingleses do Rio Vermelho	80.0	2.0	2.0	1.0	318000.0
Apartamento	Canasvieiras	50.0	2.0	1.0	1.0	318000.0
Apartamento	Canto	95.0	3.0	1.0	1.0	318000.0
Apartamento	Ingleses do Rio Vermelho	64.0	2.0	1.0	1.0	318000.0
Apartamento	Ingleses do Rio Vermelho	45.0	1.0	1.0	1.0	318000.0
Apartamento	Itacorubi	55.0	1.0	1.0	1.0	318000.0
Apartamento	Itacorubi	55.0	2.0	1.0	1.0	318000.0
Apartamento	Ingleses do Rio Vermelho	44.0	1.0	1.0	1.0	318000.0
Apartamento	Ingleses do Rio Vermelho	58.0	2.0	1.0	1.0	318000.0
Apartamento	Trindade	62.0	2.0	1.0	1.0	319000.0
Apartamento	Canasvieiras	64.0	2.0	1.0	1.0	319000.0
Apartamento	Saco dos Limões	46.0	1.0	1.0	1.0	319000.0
Apartamento	Canasvieiras	45.0	1.0	1.0	0.0	319000.0
Apartamento	Trindade	65.0	2.0	1.0	1.0	319990.0
Apartamento	Saco dos Limões	55.0	1.0	1.0	1.0	320000.0
Apartamento	Coqueiros	80.0	3.0	2.0	1.0	320000.0
Apartamento	Centro	70.0	2.0	1.0	0.0	320000.0
Apartamento	Centro	64.0	3.0	1.0	2.0	320000.0
Apartamento	Centro	67.0	3.0	2.0	1.0	320000.0
Apartamento	Jardim Atlântico	66.0	2.0	2.0	1.0	320000.0
Apartamento	Itacorubi	66.0	1.0	1.0	1.0	320000.0
Apartamento	Trindade	32.0	1.0	1.0	1.0	320000.0
Apartamento	Coloninha	69.0	2.0	2.0	1.0	320000.0
Apartamento	Itacorubi	52.0	2.0	1.0	1.0	320000.0
Apartamento	Cachoeira do Bom Jesus	60.0	2.0	1.0	2.0	320000.0
Apartamento	Coqueiros	68.0	2.0	2.0	1.0	320000.0
Apartamento	Centro	65.0	3.0	1.0	0.0	320000.0
Apartamento	Saco dos Limões	78.0	3.0	3.0	1.0	320000.0
Apartamento	Abraão	89.0	3.0	2.0	1.0	320000.0
Apartamento	Cachoeira do Bom Jesus	57.0	1.0	1.0	1.0	320000.0
Apartamento	Canasvieiras	55.0	1.0	1.0	1.0	320000.0
Apartamento	Saco dos Limões	78.0	3.0	2.0	1.0	320000.0
Apartamento	Ingleses do Rio Vermelho	62.0	2.0	1.0	1.0	320000.0
Apartamento	Canasvieiras	60.0	2.0	1.0	1.0	320000.0
Apartamento	Coloninha	68.0	2.0	2.0	1.0	320000.0
Apartamento	Jardim Atlântico	75.0	3.0	2.0	1.0	320000.0
Apartamento	Ingleses do Rio Vermelho	40.0	2.0	1.0	1.0	320000.0
Apartamento	Canto	71.0	3.0	1.0	1.0	320000.0
Apartamento	Itacorubi	48.0	2.0	1.0	1.0	320000.0
Apartamento	Ingleses do Rio Vermelho	63.0	2.0	1.0	1.0	320000.0
Apartamento	Ingleses do Rio Vermelho	60.0	2.0	2.0	1.0	320000.0
Apartamento	Centro	53.0	1.0	1.0	1.0	320000.0
Apartamento	Centro	80.0	2.0	1.0	0.0	320000.0
Apartamento	Itacorubi	62.0	3.0	1.0	1.0	320000.0
Apartamento	Carvoeira	60.0	2.0	1.0	1.0	320000.0
Apartamento	Coqueiros	69.0	2.0	1.0	1.0	320000.0
Apartamento	Trindade	47.0	1.0	1.0	0.0	320000.0
Apartamento	Itacorubi	50.0	1.0	1.0	1.0	320000.0
Apartamento	Centro	80.0	2.0	2.0	0.0	320000.0
Apartamento	Campeche	87.0	2.0	2.0	1.0	320000.0
Apartamento	João Paulo	51.0	1.0	1.0	1.0	320000.0
Apartamento	Capoeiras	72.0	2.0	2.0	1.0	320000.0
Apartamento	Centro	69.0	2.0	1.0	0.0	320000.0
Apartamento	Centro	81.0	2.0	1.0	0.0	320000.0
Apartamento	Ingleses do Rio Vermelho	62.0	2.0	1.0	0.0	320000.0
Apartamento	Canasvieiras	55.0	2.0	1.0	1.0	320000.0
Apartamento	Trindade	66.0	2.0	2.0	1.0	320000.0
Apartamento	Ingleses do Rio Vermelho	58.0	2.0	1.0	1.0	320000.0
Apartamento	Canasvieiras	50.0	1.0	1.0	1.0	320000.0
Apartamento	Jardim Atlântico	70.0	3.0	1.0	1.0	322000.0
Apartamento	Jardim Atlântico	66.0	2.0	1.0	1.0	322000.0
Apartamento	Coloninha	68.0	2.0	2.0	1.0	323000.0
Apartamento	Coqueiros	36.0	1.0	1.0	1.0	325000.0
Apartamento	Trindade	67.0	3.0	2.0	1.0	325000.0
Apartamento	Canto	90.0	3.0	2.0	1.0	325000.0
Apartamento	Trindade	66.0	3.0	2.0	1.0	325000.0
Apartamento	Ingleses do Rio Vermelho	75.0	2.0	2.0	1.0	325000.0
Apartamento	Ingleses do Rio Vermelho	58.0	2.0	2.0	1.0	325000.0
Apartamento	Canasvieiras	52.0	2.0	1.0	1.0	325000.0
Apartamento	Campeche	92.0	2.0	3.0	1.0	325000.0
Apartamento	Canasvieiras	52.0	1.0	2.0	0.0	325000.0
Apartamento	Itacorubi	48.0	2.0	1.0	1.0	325000.0
Apartamento	Itacorubi	73.0	2.0	1.0	1.0	325000.0
Apartamento	Ingleses do Rio Vermelho	58.0	2.0	2.0	2.0	325000.0
Apartamento	Canasvieiras	43.0	1.0	1.0	1.0	325000.0
Apartamento	Ingleses do Rio Vermelho	72.0	2.0	1.0	1.0	325000.0
Apartamento	Trindade	62.0	2.0	1.0	0.0	325000.0
Apartamento	Ingleses do Rio Vermelho	60.0	2.0	1.0	1.0	325000.0
Apartamento	Ingleses do Rio Vermelho	42.0	1.0	1.0	1.0	325000.0
Apartamento	Estreito	86.0	3.0	1.0	1.0	325000.0
Apartamento	Canasvieiras	60.0	1.0	1.0	1.0	325455.0
Apartamento	Coloninha	67.0	2.0	2.0	1.0	325658.0
Apartamento	Canasvieiras	60.0	1.0	2.0	1.0	325973.0
Apartamento	Centro	78.0	3.0	2.0	0.0	327000.0
Apartamento	Capoeiras	66.0	2.0	1.0	1.0	328000.0
Apartamento	Canto	115.0	3.0	1.0	2.0	328000.0
Apartamento	Cachoeira do Bom Jesus	54.0	2.0	2.0	1.0	328085.0
Apartamento	Canto	60.0	2.0	2.0	1.0	329000.0
Apartamento	Estreito	54.0	2.0	1.0	1.0	329000.0
Apartamento	Capoeiras	54.0	2.0	1.0	1.0	329000.0
Apartamento	Centro	60.0	2.0	1.0	0.0	329000.0
Apartamento	Jardim Atlântico	68.0	2.0	2.0	1.0	329000.0
Apartamento	Canasvieiras	51.0	1.0	1.0	1.0	329000.0
Apartamento	Trindade	60.0	2.0	1.0	0.0	329015.0
Apartamento	Carvoeira	45.0	1.0	1.0	1.0	329176.0
Apartamento	Canasvieiras	52.0	2.0	1.0	1.0	329800.0
Apartamento	Centro	53.0	2.0	1.0	0.0	329900.0
